red,green,blue,cat,alpha
90,117,138,100,-0.015
91,118,139,100,-0.015
93,120,141,100,-0.015
95,122,143,100,-0.015
95,122,143,100,-0.015
92,119,140,100,-0.015
86,113,132,100,-0.015
81,108,127,100,-0.015
81,108,127,100,-0.015
83,110,129,100,-0.015
85,112,129,100,-0.015
85,112,129,100,-0.015
84,111,128,100,-0.015
87,114,131,100,-0.015
93,121,135,100,-0.015
98,126,140,100,-0.015
101,128,147,100,-0.015
102,129,148,100,-0.015
103,130,149,100,-0.015
103,130,149,100,-0.015
102,129,148,100,-0.015
99,126,145,100,-0.015
96,123,142,100,-0.015
94,121,140,100,-0.015
94,121,140,100,-0.015
99,126,145,100,-0.015
104,131,150,100,-0.015
103,130,149,100,-0.015
99,126,145,100,-0.015
96,123,142,100,-0.015
97,124,143,100,-0.015
100,127,146,100,-0.015
95,117,138,100,-0.015
95,117,138,100,-0.015
93,115,136,100,-0.015
92,114,135,100,-0.015
92,114,135,100,-0.015
95,117,138,100,-0.015
100,122,143,100,-0.015
103,125,146,100,-0.015
106,128,149,100,-0.015
105,127,148,100,-0.015
105,127,148,100,-0.015
108,130,151,100,-0.015
112,134,155,100,-0.015
112,134,155,100,-0.015
109,131,152,100,-0.015
106,129,147,100,-0.015
121,140,157,100,-0.015
105,124,139,100,-0.015
87,106,121,100,-0.015
80,99,114,100,-0.015
84,105,122,100,-0.015
96,117,134,100,-0.015
104,127,145,100,-0.015
107,130,148,100,-0.015
106,131,151,100,-0.015
103,128,148,100,-0.015
98,125,146,100,-0.015
95,122,143,100,-0.015
94,122,144,100,-0.015
93,121,143,100,-0.015
92,120,142,100,-0.015
90,118,140,100,-0.015
92,119,140,100,-0.015
91,118,139,100,-0.015
89,116,137,100,-0.015
85,112,133,100,-0.015
79,106,127,100,-0.015
71,98,119,100,-0.015
64,91,112,100,-0.015
59,86,107,100,-0.015
52,79,100,100,-0.015
54,81,102,100,-0.015
57,84,105,100,-0.015
62,89,110,100,-0.015
69,96,117,100,-0.015
76,103,124,100,-0.015
83,110,131,100,-0.015
87,114,135,100,-0.015
98,120,141,100,-0.015
94,116,137,100,-0.015
90,112,133,100,-0.015
90,112,133,100,-0.015
94,116,137,100,-0.015
97,119,140,100,-0.015
96,118,139,100,-0.015
94,116,137,100,-0.015
86,108,129,100,-0.015
86,108,129,100,-0.015
89,111,132,100,-0.015
95,117,138,100,-0.015
101,123,144,100,-0.015
101,123,144,100,-0.015
94,116,137,100,-0.015
87,110,128,100,-0.015
88,111,129,100,-0.015
90,113,129,100,-0.015
91,114,130,100,-0.015
90,113,129,100,-0.015
90,113,129,100,-0.015
92,115,131,100,-0.015
98,121,137,100,-0.015
104,127,143,100,-0.015
99,122,138,100,-0.015
100,123,139,100,-0.015
101,124,140,100,-0.015
101,124,140,100,-0.015
100,123,139,100,-0.015
99,122,138,100,-0.015
96,119,135,100,-0.015
93,119,134,100,-0.015
91,117,132,100,-0.015
93,121,135,100,-0.015
91,119,133,100,-0.015
84,112,126,100,-0.015
81,109,123,100,-0.015
84,112,126,100,-0.015
83,111,125,100,-0.015
77,105,119,100,-0.015
83,111,125,100,-0.015
83,111,125,100,-0.015
83,111,125,100,-0.015
85,113,127,100,-0.015
90,118,132,100,-0.015
95,123,137,100,-0.015
101,129,143,100,-0.015
104,131,148,100,-0.015
98,125,144,100,-0.015
100,127,148,100,-0.015
101,128,149,100,-0.015
102,129,150,100,-0.015
108,135,156,100,-0.015
113,140,161,100,-0.015
112,139,160,100,-0.015
107,134,155,100,-0.015
101,128,149,100,-0.015
101,128,149,100,-0.015
100,127,148,100,-0.015
97,124,145,100,-0.015
95,122,143,100,-0.015
95,122,143,100,-0.015
97,124,145,100,-0.015
100,127,148,100,-0.015
91,118,139,100,-0.015
86,113,134,100,-0.015
81,108,129,100,-0.015
81,108,129,100,-0.015
86,113,134,100,-0.015
92,119,140,100,-0.015
96,123,144,100,-0.015
98,125,146,100,-0.015
95,122,143,100,-0.015
95,122,143,100,-0.015
93,120,141,100,-0.015
90,117,138,100,-0.015
88,115,136,100,-0.015
88,115,136,100,-0.015
90,117,138,100,-0.015
93,120,141,100,-0.015
89,116,135,100,-0.015
90,117,136,100,-0.015
91,118,137,100,-0.015
90,117,136,100,-0.015
87,114,133,100,-0.015
84,111,130,100,-0.015
81,108,127,100,-0.015
80,107,126,100,-0.015
81,108,127,100,-0.015
87,114,133,100,-0.015
92,119,138,100,-0.015
92,119,138,100,-0.015
89,116,135,100,-0.015
89,116,135,100,-0.015
95,122,141,100,-0.015
102,129,148,100,-0.015
93,120,141,100,-0.015
90,117,138,100,-0.015
92,119,140,100,-0.015
97,124,145,100,-0.015
99,126,147,100,-0.015
95,122,143,100,-0.015
91,118,139,100,-0.015
91,118,139,100,-0.015
90,117,138,100,-0.015
93,120,141,100,-0.015
97,124,145,100,-0.015
101,128,149,100,-0.015
99,126,147,100,-0.015
92,119,140,100,-0.015
81,108,129,100,-0.015
73,100,121,100,-0.015
71,99,120,100,-0.015
74,102,123,100,-0.015
78,106,127,100,-0.015
81,109,130,100,-0.015
82,110,131,100,-0.015
82,110,131,100,-0.015
82,110,131,100,-0.015
82,110,131,100,-0.015
78,106,127,100,-0.015
80,108,129,100,-0.015
81,109,130,100,-0.015
79,107,128,100,-0.015
77,105,126,100,-0.015
78,106,127,100,-0.015
83,111,132,100,-0.015
87,115,136,100,-0.015
90,117,138,100,-0.015
88,115,136,100,-0.015
87,114,135,100,-0.015
89,116,137,100,-0.015
91,118,139,100,-0.015
87,114,135,100,-0.015
78,105,126,100,-0.015
70,97,118,100,-0.015
68,95,116,100,-0.015
75,102,123,100,-0.015
80,107,128,100,-0.015
80,107,128,100,-0.015
81,108,129,100,-0.015
85,112,133,100,-0.015
88,115,136,100,-0.015
87,114,135,100,-0.015
89,116,135,100,-0.015
90,117,136,100,-0.015
90,117,136,100,-0.015
89,116,135,100,-0.015
89,116,135,100,-0.015
91,118,137,100,-0.015
95,122,141,100,-0.015
99,126,145,100,-0.015
92,119,138,100,-0.015
88,115,134,100,-0.015
81,108,127,100,-0.015
74,101,120,100,-0.015
70,97,116,100,-0.015
66,93,112,100,-0.015
62,89,108,100,-0.015
60,87,104,100,-0.015
70,97,114,100,-0.015
68,96,110,100,-0.015
66,94,108,100,-0.015
64,92,106,100,-0.015
64,92,106,100,-0.015
62,90,104,100,-0.015
60,88,102,100,-0.015
59,87,101,100,-0.015
55,83,97,100,-0.015
50,78,92,100,-0.015
45,73,87,100,-0.015
44,72,86,100,-0.015
48,76,90,100,-0.015
52,80,94,100,-0.015
55,83,97,100,-0.015
55,83,97,100,-0.015
101,128,149,100,-0.015
101,128,149,100,-0.015
100,127,148,100,-0.015
98,125,146,100,-0.015
96,123,144,100,-0.015
93,120,141,100,-0.015
91,118,137,100,-0.015
90,117,136,100,-0.015
94,121,140,100,-0.015
95,122,141,100,-0.015
95,122,139,100,-0.015
92,119,136,100,-0.015
88,115,132,100,-0.015
87,114,131,100,-0.015
89,117,131,100,-0.015
92,120,134,100,-0.015
102,129,148,100,-0.015
102,129,148,100,-0.015
102,129,148,100,-0.015
100,127,146,100,-0.015
97,124,143,100,-0.015
92,119,138,100,-0.015
88,115,134,100,-0.015
86,113,132,100,-0.015
86,113,132,100,-0.015
89,116,135,100,-0.015
92,119,138,100,-0.015
93,120,139,100,-0.015
92,119,138,100,-0.015
92,119,138,100,-0.015
93,120,139,100,-0.015
94,121,140,100,-0.015
99,121,142,100,-0.015
98,120,141,100,-0.015
95,117,138,100,-0.015
90,112,133,100,-0.015
86,108,129,100,-0.015
86,108,129,100,-0.015
91,113,134,100,-0.015
96,118,139,100,-0.015
89,111,132,100,-0.015
