red,green,blue,cat,alpha
122,114,68,1,-0.015
124,116,70,1,-0.015
127,121,73,1,-0.015
131,125,75,1,-0.015
133,130,79,1,-0.015
136,135,81,1,-0.015
138,137,81,1,-0.015
138,139,82,1,-0.015
129,132,75,1,-0.015
131,136,78,1,-0.015
134,139,83,1,-0.015
136,144,87,1,-0.015
136,145,92,1,-0.015
135,144,91,1,-0.015
133,143,91,1,-0.015
131,142,86,1,-0.015
130,144,82,1,-0.015
129,144,77,1,-0.015
131,143,77,1,-0.015
130,142,76,1,-0.015
130,141,75,1,-0.015
129,140,74,1,-0.015
129,138,73,1,-0.015
129,138,73,1,-0.015
125,131,67,1,-0.015
129,135,71,1,-0.015
132,137,73,1,-0.015
132,137,73,1,-0.015
138,143,79,1,-0.015
148,153,89,1,-0.015
153,155,92,1,-0.015
151,150,93,1,-0.015
147,141,91,1,-0.015
144,136,89,1,-0.015
137,131,83,1,-0.015
132,126,74,1,-0.015
129,123,71,1,-0.015
129,124,68,1,-0.015
134,125,70,1,-0.015
138,125,70,1,-0.015
147,128,72,1,-0.015
161,134,81,1,-0.015
172,134,85,1,-0.015
173,126,80,1,-0.015
182,123,83,1,-0.015
192,127,89,1,-0.015
196,122,87,1,-0.015
189,110,79,1,-0.015
181,100,73,1,-0.015
185,101,75,1,-0.015
187,101,76,1,-0.015
185,100,71,1,-0.015
182,98,64,1,-0.015
181,99,61,1,-0.015
180,102,63,1,-0.015
179,108,64,1,-0.015
165,104,59,1,-0.015
162,111,64,1,-0.015
161,125,75,1,-0.015
164,141,91,1,-0.015
165,155,104,1,-0.015
162,162,112,1,-0.015
154,162,113,1,-0.015
150,158,109,1,-0.015
154,156,106,1,-0.015
153,151,100,1,-0.015
150,148,97,1,-0.015
152,150,99,1,-0.015
154,154,102,1,-0.015
150,150,98,1,-0.015
141,141,89,1,-0.015
132,132,80,1,-0.015
127,130,77,1,-0.015
130,133,80,1,-0.015
134,137,84,1,-0.015
140,143,90,1,-0.015
143,148,94,1,-0.015
147,152,98,1,-0.015
149,154,100,1,-0.015
152,155,102,1,-0.015
145,145,93,1,-0.015
146,146,94,1,-0.015
147,147,93,1,-0.015
146,151,95,1,-0.015
147,152,96,1,-0.015
145,153,96,1,-0.015
145,155,95,1,-0.015
145,155,95,1,-0.015
140,148,89,1,-0.015
139,147,88,1,-0.015
143,147,88,1,-0.015
149,150,92,1,-0.015
154,153,96,1,-0.015
157,155,98,1,-0.015
157,150,95,1,-0.015
159,144,89,1,-0.015
158,126,77,1,-0.015
159,121,72,1,-0.015
159,121,72,1,-0.015
158,125,74,1,-0.015
157,125,74,1,-0.015
154,127,74,1,-0.015
156,133,81,1,-0.015
