red,green,blue,cat,alpha
122,135,53,1,0.2
126,140,55,1,0.2
126,142,54,1,0.2
121,140,48,1,0.2
121,141,46,1,0.2
121,146,45,1,0.2
119,144,43,1,0.2
114,142,39,1,0.2
118,146,44,1,0.2
115,147,46,1,0.2
113,145,48,1,0.2
108,142,48,1,0.2
103,137,50,1,0.2
98,132,48,1,0.2
93,128,46,1,0.2
90,125,41,1,0.2
91,126,36,1,0.2
94,129,35,1,0.2
95,130,36,1,0.2
93,128,34,1,0.2
87,124,29,1,0.2
82,119,24,1,0.2
82,117,23,1,0.2
82,117,23,1,0.2
83,117,23,1,0.2
87,118,25,1,0.2
94,123,31,1,0.2
108,133,42,1,0.2
121,144,54,1,0.2
132,152,63,1,0.2
139,155,67,1,0.2
137,155,69,1,0.2
134,158,74,1,0.2
125,150,66,1,0.2
113,137,51,1,0.2
104,127,37,1,0.2
101,120,28,1,0.2
106,121,26,1,0.2
116,124,25,1,0.2
123,126,23,1,0.2
142,137,33,1,0.2
166,154,46,1,0.2
187,165,54,1,0.2
194,164,52,1,0.2
202,162,49,1,0.2
209,164,49,1,0.2
208,157,42,1,0.2
199,145,39,1,0.2
189,127,42,1,0.2
192,123,48,1,0.2
199,115,45,1,0.2
203,104,36,1,0.2
207,92,27,1,0.2
209,81,18,1,0.2
209,75,12,1,0.2
207,73,12,1,0.2
198,72,11,1,0.2
186,76,13,1,0.2
163,78,14,1,0.2
145,86,20,1,0.2
144,114,44,1,0.2
157,150,78,1,0.2
160,172,98,1,0.2
154,175,96,1,0.2
160,180,95,1,0.2
160,179,90,1,0.2
159,178,89,1,0.2
157,176,86,1,0.2
154,173,83,1,0.2
151,170,78,1,0.2
147,168,75,1,0.2
145,166,73,1,0.2
139,160,67,1,0.2
136,157,64,1,0.2
131,154,64,1,0.2
131,154,64,1,0.2
134,156,71,1,0.2
136,158,73,1,0.2
136,158,76,1,0.2
135,157,75,1,0.2
129,146,68,1,0.2
129,148,69,1,0.2
128,150,75,1,0.2
128,155,78,1,0.2
127,159,83,1,0.2
124,161,81,1,0.2
121,158,78,1,0.2
118,156,69,1,0.2
120,155,63,1,0.2
125,155,55,1,0.2
135,157,48,1,0.2
147,160,42,1,0.2
160,165,37,1,0.2
173,169,35,1,0.2
182,173,34,1,0.2
192,173,32,1,0.2
200,169,29,1,0.2
202,166,28,1,0.2
196,167,29,1,0.2
192,168,32,1,0.2
186,169,37,1,0.2
178,169,40,1,0.2
