red,green,blue,cat,alpha
114,97,89,1,-0.2
115,98,90,1,-0.2
116,99,91,1,-0.2
116,99,91,1,-0.2
118,100,90,1,-0.2
119,101,91,1,-0.2
120,102,92,1,-0.2
120,102,92,1,-0.2
122,102,91,1,-0.2
122,102,91,1,-0.2
122,102,91,1,-0.2
123,103,92,1,-0.2
125,103,90,1,-0.2
126,104,91,1,-0.2
126,104,91,1,-0.2
128,104,92,1,-0.2
129,103,90,1,-0.2
131,103,91,1,-0.2
132,102,91,1,-0.2
132,102,91,1,-0.2
135,101,91,1,-0.2
134,100,90,1,-0.2
135,98,89,1,-0.2
134,97,88,1,-0.2
131,97,87,1,-0.2
130,98,87,1,-0.2
132,100,89,1,-0.2
130,102,90,1,-0.2
132,106,93,1,-0.2
132,110,96,1,-0.2
134,112,98,1,-0.2
135,113,99,1,-0.2
130,107,91,1,-0.2
131,105,90,1,-0.2
129,103,88,1,-0.2
128,102,87,1,-0.2
127,101,84,1,-0.2
128,102,85,1,-0.2
131,102,86,1,-0.2
133,101,86,1,-0.2
139,103,89,1,-0.2
142,102,90,1,-0.2
150,102,92,1,-0.2
154,101,93,1,-0.2
158,99,93,1,-0.2
160,97,92,1,-0.2
159,94,90,1,-0.2
160,93,85,1,-0.2
159,93,79,1,-0.2
159,94,76,1,-0.2
161,92,77,1,-0.2
163,91,77,1,-0.2
165,91,80,1,-0.2
169,92,82,1,-0.2
170,93,87,1,-0.2
169,94,88,1,-0.2
162,93,88,1,-0.2
157,94,87,1,-0.2
150,95,88,1,-0.2
147,100,90,1,-0.2
143,106,97,1,-0.2
142,112,101,1,-0.2
140,117,103,1,-0.2
137,118,103,1,-0.2
132,114,100,1,-0.2
133,117,102,1,-0.2
134,118,103,1,-0.2
133,117,102,1,-0.2
129,113,98,1,-0.2
122,106,91,1,-0.2
116,98,84,1,-0.2
111,93,79,1,-0.2
116,98,84,1,-0.2
114,96,82,1,-0.2
115,96,82,1,-0.2
121,102,88,1,-0.2
131,112,98,1,-0.2
138,119,105,1,-0.2
142,120,107,1,-0.2
141,118,104,1,-0.2
141,115,102,1,-0.2
141,115,100,1,-0.2
140,114,99,1,-0.2
137,116,99,1,-0.2
135,116,99,1,-0.2
134,117,99,1,-0.2
132,117,98,1,-0.2
132,117,98,1,-0.2
130,111,94,1,-0.2
132,111,94,1,-0.2
135,109,94,1,-0.2
136,107,93,1,-0.2
138,102,90,1,-0.2
137,97,87,1,-0.2
137,93,84,1,-0.2
137,90,82,1,-0.2
135,84,80,1,-0.2
132,83,78,1,-0.2
