red,green,blue,cat,alpha
126,118,71,1,0
127,119,72,1,0
128,122,72,1,0
132,126,74,1,0
134,131,78,1,0
137,136,80,1,0
141,140,83,1,0
142,143,85,1,0
129,133,74,1,0
130,136,76,1,0
134,139,81,1,0
136,144,85,1,0
136,145,90,1,0
135,144,89,1,0
133,143,90,1,0
131,142,84,1,0
130,145,80,1,0
129,144,75,1,0
131,144,75,1,0
130,143,74,1,0
130,141,73,1,0
129,140,72,1,0
129,138,71,1,0
129,138,71,1,0
126,133,66,1,0
131,138,71,1,0
133,138,72,1,0
132,137,71,1,0
138,143,77,1,0
147,152,86,1,0
152,154,89,1,0
149,150,90,1,0
145,141,94,1,0
143,139,94,1,0
135,133,84,1,0
126,125,71,1,0
124,122,63,1,0
130,126,63,1,0
136,128,65,1,0
140,126,63,1,0
149,129,66,1,0
165,135,75,1,0
176,135,83,1,0
182,130,83,1,0
195,130,90,1,0
207,133,98,1,0
204,123,94,1,0
193,109,81,1,0
183,99,73,1,0
182,101,72,1,0
185,102,72,1,0
186,103,69,1,0
186,104,66,1,0
184,105,62,1,0
179,105,60,1,0
174,106,57,1,0
168,111,58,1,0
162,115,59,1,0
158,126,69,1,0
162,142,83,1,0
165,159,99,1,0
164,168,109,1,0
156,167,107,1,0
148,162,101,1,0
156,161,103,1,0
153,157,98,1,0
150,154,95,1,0
152,156,97,1,0
154,160,100,1,0
150,156,96,1,0
140,146,86,1,0
131,137,77,1,0
128,136,76,1,0
130,138,78,1,0
134,142,82,1,0
139,147,87,1,0
142,152,91,1,0
145,155,94,1,0
147,157,96,1,0
149,157,97,1,0
147,148,90,1,0
148,149,91,1,0
149,150,92,1,0
148,154,94,1,0
149,155,93,1,0
147,156,93,1,0
147,157,94,1,0
147,157,94,1,0
144,153,88,1,0
142,151,86,1,0
145,150,86,1,0
150,152,89,1,0
156,156,92,1,0
159,158,94,1,0
161,155,93,1,0
164,149,90,1,0
162,129,75,1,0
165,125,73,1,0
164,127,72,1,0
162,131,74,1,0
160,134,73,1,0
155,137,73,1,0
156,143,75,1,0
159,152,82,1,0
160,157,88,1,0
158,159,91,1,0
157,160,93,1,0
155,160,96,1,0
153,159,97,1,0
154,159,101,1,0
158,163,107,1,0
160,165,111,1,0
154,159,103,1,0
156,161,105,1,0
158,163,107,1,0
160,165,109,1,0
157,162,106,1,0
149,154,98,1,0
138,143,87,1,0
130,135,79,1,0
121,126,70,1,0
120,125,69,1,0
120,125,69,1,0
126,131,75,1,0
138,143,87,1,0
149,154,98,1,0
157,162,106,1,0
160,165,109,1,0
150,158,101,1,0
151,159,102,1,0
150,158,101,1,0
144,152,95,1,0
137,145,88,1,0
134,142,85,1,0
136,144,87,1,0
141,149,92,1,0
142,150,93,1,0
146,154,97,1,0
150,158,101,1,0
150,158,101,1,0
147,155,98,1,0
145,153,96,1,0
146,154,97,1,0
149,154,98,1,0
165,167,117,1,0
166,166,114,1,0
163,163,109,1,0
160,161,103,1,0
157,159,96,1,0
158,161,94,1,0
162,165,96,1,0
166,169,98,1,0
159,162,91,1,0
152,155,86,1,0
145,148,81,1,0
142,144,81,1,0
145,146,88,1,0
149,149,95,1,0
153,153,101,1,0
154,154,102,1,0
155,152,101,1,0
149,149,95,1,0
134,145,89,1,0
124,133,78,1,0
120,118,67,1,0
128,105,61,1,0
151,97,63,1,0
172,95,69,1,0
177,78,57,1,0
179,74,55,1,0
172,70,48,1,0
166,66,43,1,0
167,65,42,1,0
175,69,47,1,0
189,70,50,1,0
189,73,50,1,0
171,63,37,1,0
166,69,37,1,0
169,79,45,1,0
173,101,61,1,0
171,127,78,1,0
160,145,86,1,0
132,149,79,1,0
113,143,69,1,0
124,147,75,1,0
127,136,69,1,0
143,128,69,1,0
159,134,78,1,0
163,141,84,1,0
153,145,83,1,0
133,150,79,1,0
129,153,79,1,0
138,151,79,1,0
146,153,83,1,0
152,158,88,1,0
153,159,89,1,0
155,156,90,1,0
153,154,88,1,0
155,154,89,1,0
156,155,90,1,0
160,159,95,1,0
158,158,94,1,0
156,158,95,1,0
151,157,93,1,0
145,154,89,1,0
139,151,85,1,0
136,148,82,1,0
133,145,79,1,0
132,137,71,1,0
134,136,73,1,0
132,133,73,1,0
129,130,73,1,0
123,126,71,1,0
117,120,67,1,0
112,114,65,1,0
108,110,61,1,0
114,118,67,1,0
104,109,55,1,0
99,107,48,1,0
109,118,55,1,0
121,131,62,1,0
128,138,65,1,0
133,144,68,1,0
138,149,71,1,0
125,136,58,1,0
127,135,58,1,0
129,136,58,1,0
132,135,58,1,0
135,131,57,1,0
136,128,55,1,0
135,126,51,1,0
136,124,50,1,0
140,125,56,1,0
138,125,55,1,0
134,123,57,1,0
128,121,53,1,0
123,118,54,1,0
118,117,52,1,0
118,118,56,1,0
118,121,54,1,0
116,122,48,1,0
114,121,44,1,0
112,118,44,1,0
110,116,46,1,0
110,115,49,1,0
111,115,54,1,0
113,116,59,1,0
115,118,63,1,0
111,113,63,1,0
107,109,59,1,0
105,107,57,1,0
107,109,59,1,0
107,110,57,1,0
105,108,55,1,0
108,111,56,1,0
113,116,61,1,0
134,126,79,1,0
135,127,80,1,0
135,129,79,1,0
137,131,79,1,0
138,135,82,1,0
140,139,83,1,0
143,142,85,1,0
143,144,86,1,0
132,136,77,1,0
132,138,78,1,0
135,140,82,1,0
135,143,84,1,0
135,144,89,1,0
134,143,88,1,0
132,142,89,1,0
131,142,84,1,0
129,141,77,1,0
127,142,73,1,0
128,140,74,1,0
127,140,71,1,0
127,138,72,1,0
127,138,70,1,0
127,136,71,1,0
127,136,69,1,0
127,133,69,1,0
131,138,71,1,0
133,138,74,1,0
132,137,71,1,0
136,141,77,1,0
144,149,83,1,0
150,152,89,1,0
147,148,90,1,0
150,148,99,1,0
150,147,102,1,0
144,142,93,1,0
133,132,78,1,0
127,127,67,1,0
129,128,64,1,0
136,128,65,1,0
138,127,61,1,0
153,133,70,1,0
170,141,81,1,0
185,144,90,1,0
192,140,92,1,0
202,139,98,1,0
212,139,104,1,0
209,130,99,1,0
198,117,88,1,0
193,112,85,1,0
194,113,84,1,0
197,114,84,1,0
195,112,78,1,0
193,109,72,1,0
189,108,65,1,0
184,107,61,1,0
179,109,60,1,0
174,112,61,1,0
165,116,60,1,0
159,124,66,1,0
159,137,79,1,0
162,153,94,1,0
160,164,103,1,0
153,164,104,1,0
147,161,100,1,0
153,161,102,1,0
153,157,98,1,0
151,155,96,1,0
151,155,96,1,0
150,156,96,1,0
148,154,94,1,0
141,147,87,1,0
136,142,82,1,0
135,141,81,1,0
135,143,83,1,0
142,148,88,1,0
144,152,92,1,0
147,155,95,1,0
149,157,97,1,0
149,157,97,1,0
151,157,97,1,0
149,150,92,1,0
151,150,93,1,0
152,153,95,1,0
152,156,97,1,0
152,158,98,1,0
150,159,96,1,0
149,158,95,1,0
148,158,95,1,0
149,158,95,1,0
146,155,90,1,0
146,152,88,1,0
147,152,88,1,0
152,152,90,1,0
153,152,88,1,0
151,147,84,1,0
154,139,80,1,0
171,140,85,1,0
172,135,82,1,0
169,134,78,1,0
167,136,79,1,0
161,137,75,1,0
155,137,73,1,0
153,143,74,1,0
157,150,80,1,0
160,157,88,1,0
158,159,91,1,0
158,160,95,1,0
156,161,97,1,0
155,161,101,1,0
156,161,103,1,0
159,164,108,1,0
162,167,113,1,0
160,165,109,1,0
160,165,109,1,0
161,166,110,1,0
160,165,109,1,0
156,161,105,1,0
148,153,97,1,0
137,142,86,1,0
130,135,79,1,0
119,124,68,1,0
116,121,65,1,0
115,120,64,1,0
119,124,68,1,0
129,134,78,1,0
142,147,91,1,0
151,156,100,1,0
156,161,105,1,0
153,161,104,1,0
153,161,104,1,0
151,159,102,1,0
143,151,94,1,0
135,143,86,1,0
132,140,83,1,0
134,142,85,1,0
138,146,89,1,0
137,145,88,1,0
140,148,91,1,0
143,151,94,1,0
144,152,95,1,0
143,151,94,1,0
143,151,94,1,0
146,154,97,1,0
151,156,100,1,0
152,154,104,1,0
157,157,105,1,0
160,160,106,1,0
161,162,104,1,0
162,164,101,1,0
163,166,99,1,0
166,169,100,1,0
168,171,100,1,0
161,164,93,1,0
156,159,90,1,0
149,151,86,1,0
146,148,85,1,0
148,149,91,1,0
151,151,97,1,0
153,153,101,1,0
154,154,102,1,0
158,155,104,1,0
153,153,99,1,0
141,152,96,1,0
134,143,88,1,0
132,130,79,1,0
136,113,69,1,0
152,98,64,1,0
166,89,61,1,0
175,79,57,1,0
180,75,54,1,0
174,72,50,1,0
168,68,44,1,0
167,65,42,1,0
174,68,44,1,0
187,70,50,1,0
192,76,53,1,0
171,65,39,1,0
165,68,36,1,0
165,74,43,1,0
169,95,56,1,0
170,123,77,1,0
163,144,86,1,0
139,151,85,1,0
122,148,75,1,0
127,150,78,1,0
129,140,72,1,0
143,131,71,1,0
157,136,79,1,0
163,144,86,1,0
154,148,86,1,0
