red,green,blue,cat,alpha
119,103,87,1,-0.15
120,104,88,1,-0.15
121,105,89,1,-0.15
122,106,90,1,-0.15
124,108,92,1,-0.15
125,109,93,1,-0.15
126,110,94,1,-0.15
126,110,94,1,-0.15
126,110,94,1,-0.15
126,110,94,1,-0.15
126,110,94,1,-0.15
127,111,95,1,-0.15
127,111,95,1,-0.15
128,112,96,1,-0.15
128,112,96,1,-0.15
130,113,95,1,-0.15
132,111,94,1,-0.15
133,110,92,1,-0.15
136,110,93,1,-0.15
136,109,92,1,-0.15
136,107,91,1,-0.15
137,105,90,1,-0.15
137,104,89,1,-0.15
136,103,88,1,-0.15
135,102,87,1,-0.15
135,103,88,1,-0.15
136,104,89,1,-0.15
135,108,91,1,-0.15
137,111,94,1,-0.15
140,117,99,1,-0.15
142,121,102,1,-0.15
145,124,105,1,-0.15
132,114,94,1,-0.15
131,113,93,1,-0.15
130,112,92,1,-0.15
128,110,90,1,-0.15
131,109,88,1,-0.15
134,109,89,1,-0.15
137,109,88,1,-0.15
141,109,88,1,-0.15
146,108,89,1,-0.15
152,107,88,1,-0.15
158,107,88,1,-0.15
164,105,89,1,-0.15
169,103,87,1,-0.15
171,99,85,1,-0.15
172,96,83,1,-0.15
171,95,82,1,-0.15
169,95,86,1,-0.15
167,94,85,1,-0.15
165,95,85,1,-0.15
164,94,82,1,-0.15
167,95,83,1,-0.15
168,96,82,1,-0.15
172,96,83,1,-0.15
172,96,83,1,-0.15
171,94,84,1,-0.15
165,93,81,1,-0.15
159,95,83,1,-0.15
156,104,90,1,-0.15
154,117,99,1,-0.15
149,127,106,1,-0.15
142,130,108,1,-0.15
135,129,105,1,-0.15
136,128,105,1,-0.15
136,128,105,1,-0.15
138,127,105,1,-0.15
136,125,103,1,-0.15
132,121,99,1,-0.15
126,115,93,1,-0.15
122,110,88,1,-0.15
118,106,84,1,-0.15
115,103,81,1,-0.15
116,104,82,1,-0.15
123,108,87,1,-0.15
130,115,94,1,-0.15
137,122,101,1,-0.15
142,127,106,1,-0.15
144,129,108,1,-0.15
145,129,106,1,-0.15
145,125,101,1,-0.15
145,125,100,1,-0.15
145,125,100,1,-0.15
142,126,100,1,-0.15
141,127,100,1,-0.15
139,128,100,1,-0.15
138,129,100,1,-0.15
138,129,100,1,-0.15
136,125,97,1,-0.15
139,125,98,1,-0.15
143,123,98,1,-0.15
144,120,96,1,-0.15
145,114,93,1,-0.15
143,108,88,1,-0.15
141,103,84,1,-0.15
143,97,81,1,-0.15
148,90,78,1,-0.15
145,85,74,1,-0.15
143,85,73,1,-0.15
143,91,77,1,-0.15
143,96,80,1,-0.15
140,102,83,1,-0.15
146,111,91,1,-0.15
147,121,98,1,-0.15
149,127,103,1,-0.15
145,129,103,1,-0.15
141,130,102,1,-0.15
137,130,101,1,-0.15
137,130,101,1,-0.15
136,131,101,1,-0.15
136,133,102,1,-0.15
136,133,102,1,-0.15
139,132,103,1,-0.15
139,132,103,1,-0.15
139,132,103,1,-0.15
138,131,102,1,-0.15
136,129,100,1,-0.15
132,125,96,1,-0.15
128,121,92,1,-0.15
126,119,90,1,-0.15
120,113,84,1,-0.15
120,113,84,1,-0.15
122,115,86,1,-0.15
125,118,89,1,-0.15
129,122,93,1,-0.15
134,127,98,1,-0.15
138,131,102,1,-0.15
141,134,105,1,-0.15
135,129,97,1,-0.15
137,131,99,1,-0.15
138,132,100,1,-0.15
137,131,99,1,-0.15
134,129,97,1,-0.15
132,127,95,1,-0.15
132,127,95,1,-0.15
132,127,95,1,-0.15
135,132,99,1,-0.15
135,132,99,1,-0.15
135,132,99,1,-0.15
135,132,99,1,-0.15
132,132,98,1,-0.15
131,131,97,1,-0.15
130,130,96,1,-0.15
129,129,95,1,-0.15
137,137,101,1,-0.15
137,137,101,1,-0.15
136,136,100,1,-0.15
135,135,99,1,-0.15
136,133,98,1,-0.15
136,133,98,1,-0.15
136,132,97,1,-0.15
136,132,97,1,-0.15
131,125,91,1,-0.15
128,122,88,1,-0.15
128,119,86,1,-0.15
132,123,90,1,-0.15
139,128,96,1,-0.15
143,132,100,1,-0.15
143,130,98,1,-0.15
142,125,95,1,-0.15
142,118,90,1,-0.15
142,112,86,1,-0.15
138,106,83,1,-0.15
138,102,80,1,-0.15
140,97,81,1,-0.15
142,94,80,1,-0.15
144,90,80,1,-0.15
145,86,78,1,-0.15
146,82,73,1,-0.15
146,77,70,1,-0.15
144,74,66,1,-0.15
143,70,61,1,-0.15
145,68,60,1,-0.15
146,69,59,1,-0.15
148,72,59,1,-0.15
147,75,61,1,-0.15
136,70,58,1,-0.15
130,71,57,1,-0.15
132,74,60,1,-0.15
137,84,68,1,-0.15
143,95,81,1,-0.15
145,103,87,1,-0.15
142,105,87,1,-0.15
135,104,84,1,-0.15
131,106,84,1,-0.15
126,106,81,1,-0.15
120,104,78,1,-0.15
118,107,75,1,-0.15
120,109,77,1,-0.15
120,112,76,1,-0.15
115,110,72,1,-0.15
113,107,71,1,-0.15
118,107,75,1,-0.15
122,111,81,1,-0.15
125,116,85,1,-0.15
126,120,88,1,-0.15
127,121,89,1,-0.15
126,121,89,1,-0.15
126,123,90,1,-0.15
126,123,90,1,-0.15
127,122,90,1,-0.15
128,122,90,1,-0.15
129,120,89,1,-0.15
131,117,88,1,-0.15
131,116,87,1,-0.15
132,115,87,1,-0.15
134,113,86,1,-0.15
133,113,86,1,-0.15
127,112,81,1,-0.15
125,112,80,1,-0.15
124,111,79,1,-0.15
123,110,78,1,-0.15
119,108,76,1,-0.15
116,105,73,1,-0.15
116,102,73,1,-0.15
114,100,71,1,-0.15
116,101,72,1,-0.15
116,99,71,1,-0.15
117,97,72,1,-0.15
117,95,71,1,-0.15
121,95,72,1,-0.15
122,96,73,1,-0.15
127,96,76,1,-0.15
129,96,77,1,-0.15
128,93,74,1,-0.15
129,92,74,1,-0.15
129,92,74,1,-0.15
128,91,73,1,-0.15
128,91,73,1,-0.15
128,91,73,1,-0.15
127,90,72,1,-0.15
127,90,72,1,-0.15
127,90,72,1,-0.15
126,89,71,1,-0.15
126,89,71,1,-0.15
125,88,70,1,-0.15
126,89,71,1,-0.15
126,89,71,1,-0.15
127,90,72,1,-0.15
126,91,72,1,-0.15
125,92,73,1,-0.15
124,93,73,1,-0.15
123,92,72,1,-0.15
122,91,71,1,-0.15
121,90,70,1,-0.15
119,88,68,1,-0.15
115,87,66,1,-0.15
114,86,65,1,-0.15
116,88,67,1,-0.15
113,85,64,1,-0.15
112,85,64,1,-0.15
116,89,68,1,-0.15
117,90,69,1,-0.15
116,89,68,1,-0.15
116,91,69,1,-0.15
120,95,73,1,-0.15
120,104,88,1,-0.15
121,105,89,1,-0.15
121,105,89,1,-0.15
123,107,91,1,-0.15
124,108,92,1,-0.15
125,109,93,1,-0.15
126,110,94,1,-0.15
127,111,95,1,-0.15
125,109,93,1,-0.15
125,109,93,1,-0.15
126,110,94,1,-0.15
126,110,94,1,-0.15
127,111,95,1,-0.15
127,111,95,1,-0.15
127,111,95,1,-0.15
129,112,94,1,-0.15
132,111,94,1,-0.15
133,110,92,1,-0.15
136,110,93,1,-0.15
136,109,92,1,-0.15
136,107,91,1,-0.15
137,105,90,1,-0.15
137,104,89,1,-0.15
136,103,88,1,-0.15
135,102,87,1,-0.15
134,102,87,1,-0.15
133,104,88,1,-0.15
134,107,90,1,-0.15
136,110,93,1,-0.15
137,114,96,1,-0.15
141,118,100,1,-0.15
142,121,102,1,-0.15
137,116,97,1,-0.15
133,115,95,1,-0.15
133,112,93,1,-0.15
131,110,89,1,-0.15
131,109,88,1,-0.15
134,107,86,1,-0.15
138,107,87,1,-0.15
