red,green,blue,cat,alpha
129,138,59,1,0.15
129,138,57,1,0.15
127,139,55,1,0.15
127,140,52,1,0.15
128,142,54,1,0.15
129,146,52,1,0.15
132,149,55,1,0.15
130,152,54,1,0.15
125,146,53,1,0.15
121,146,54,1,0.15
120,144,56,1,0.15
115,143,58,1,0.15
113,140,63,1,0.15
111,139,65,1,0.15
107,137,65,1,0.15
107,137,63,1,0.15
108,136,52,1,0.15
109,137,50,1,0.15
108,138,50,1,0.15
104,134,46,1,0.15
99,129,41,1,0.15
96,126,38,1,0.15
97,127,39,1,0.15
99,129,41,1,0.15
97,123,36,1,0.15
104,128,42,1,0.15
111,133,48,1,0.15
117,137,52,1,0.15
129,144,61,1,0.15
141,156,73,1,0.15
147,159,77,1,0.15
144,156,74,1,0.15
138,151,71,1,0.15
132,145,65,1,0.15
123,135,53,1,0.15
113,125,41,1,0.15
109,117,32,1,0.15
113,119,31,1,0.15
121,124,35,1,0.15
130,129,37,1,0.15
138,129,36,1,0.15
158,143,48,1,0.15
176,156,61,1,0.15
185,157,60,1,0.15
194,160,63,1,0.15
201,161,63,1,0.15
197,153,56,1,0.15
184,137,47,1,0.15
172,124,48,1,0.15
178,121,54,1,0.15
186,115,51,1,0.15
194,106,43,1,0.15
199,95,34,1,0.15
200,86,24,1,0.15
199,81,20,1,0.15
195,81,18,1,0.15
185,86,19,1,0.15
172,89,19,1,0.15
156,96,23,1,0.15
151,112,35,1,0.15
158,139,63,1,0.15
170,167,90,1,0.15
173,180,103,1,0.15
167,181,106,1,0.15
161,179,105,1,0.15
157,177,105,1,0.15
156,174,100,1,0.15
154,172,96,1,0.15
153,171,95,1,0.15
149,168,87,1,0.15
143,160,80,1,0.15
137,155,73,1,0.15
136,154,72,1,0.15
135,153,71,1,0.15
136,151,70,1,0.15
137,152,71,1,0.15
140,154,77,1,0.15
142,156,79,1,0.15
144,156,82,1,0.15
142,156,79,1,0.15
132,146,67,1,0.15
130,149,67,1,0.15
131,150,71,1,0.15
130,153,73,1,0.15
131,155,77,1,0.15
131,158,79,1,0.15
131,160,78,1,0.15
133,161,77,1,0.15
132,158,71,1,0.15
133,156,65,1,0.15
139,156,60,1,0.15
146,161,58,1,0.15
159,168,63,1,0.15
168,174,64,1,0.15
176,179,64,1,0.15
185,178,62,1,0.15
195,172,56,1,0.15
197,167,53,1,0.15
189,166,52,1,0.15
184,166,54,1,0.15
180,168,58,1,0.15
172,168,60,1,0.15
164,165,61,1,0.15
156,163,60,1,0.15
153,164,68,1,0.15
159,172,80,1,0.15
166,180,93,1,0.15
168,181,99,1,0.15
166,177,99,1,0.15
165,176,100,1,0.15
171,178,108,1,0.15
174,184,111,1,0.15
172,184,108,1,0.15
171,185,106,1,0.15
169,184,103,1,0.15
167,182,101,1,0.15
164,182,98,1,0.15
156,174,90,1,0.15
138,156,70,1,0.15
121,139,53,1,0.15
104,124,35,1,0.15
99,119,30,1,0.15
98,121,30,1,0.15
107,130,39,1,0.15
118,142,48,1,0.15
126,150,56,1,0.15
133,157,63,1,0.15
138,163,72,1,0.15
128,157,75,1,0.15
127,158,78,1,0.15
125,156,76,1,0.15
119,151,66,1,0.15
113,143,55,1,0.15
110,141,48,1,0.15
115,144,51,1,0.15
119,149,51,1,0.15
126,153,56,1,0.15
128,156,56,1,0.15
131,157,58,1,0.15
132,158,59,1,0.15
134,158,62,1,0.15
136,160,64,1,0.15
139,163,69,1,0.15
141,165,71,1,0.15
147,167,78,1,0.15
153,174,83,1,0.15
155,176,81,1,0.15
152,174,73,1,0.15
149,170,65,1,0.15
147,169,58,1,0.15
143,166,52,1,0.15
138,161,45,1,0.15
125,149,35,1,0.15
123,147,35,1,0.15
118,143,39,1,0.15
113,137,39,1,0.15
111,136,44,1,0.15
116,140,54,1,0.15
126,151,70,1,0.15
135,158,76,1,0.15
137,160,69,1,0.15
130,154,58,1,0.15
116,145,52,1,0.15
106,135,42,1,0.15
99,122,32,1,0.15
101,109,23,1,0.15
115,100,19,1,0.15
136,92,17,1,0.15
152,74,8,1,0.15
174,69,11,1,0.15
186,58,11,1,0.15
184,45,6,1,0.15
181,38,6,1,0.15
180,40,15,1,0.15
178,41,22,1,0.15
170,40,18,1,0.15
168,43,13,1,0.15
126,27,0,1,0.15
128,78,19,1,0.15
160,151,76,1,0.15
149,171,86,1,0.15
132,167,75,1,0.15
142,171,79,1,0.15
149,168,79,1,0.15
152,160,75,1,0.15
156,161,77,1,0.15
151,163,77,1,0.15
144,164,75,1,0.15
139,163,75,1,0.15
134,160,71,1,0.15
128,146,60,1,0.15
118,133,48,1,0.15
108,127,38,1,0.15
120,139,50,1,0.15
137,156,67,1,0.15
149,168,79,1,0.15
154,173,83,1,0.15
157,176,86,1,0.15
161,180,90,1,0.15
165,184,94,1,0.15
165,184,92,1,0.15
164,183,91,1,0.15
164,183,91,1,0.15
162,181,89,1,0.15
158,177,85,1,0.15
150,169,77,1,0.15
140,159,67,1,0.15
133,152,60,1,0.15
125,139,52,1,0.15
122,137,46,1,0.15
121,139,39,1,0.15
119,141,33,1,0.15
114,137,23,1,0.15
100,127,14,1,0.15
93,118,14,1,0.15
91,116,22,1,0.15
82,104,21,1,0.15
73,94,17,1,0.15
79,96,18,1,0.15
102,118,30,1,0.15
122,139,35,1,0.15
129,148,23,1,0.15
134,153,12,1,0.15
142,157,12,1,0.15
148,151,22,1,0.15
154,153,27,1,0.15
160,154,30,1,0.15
156,151,23,1,0.15
153,144,13,1,0.15
148,140,5,1,0.15
148,138,4,1,0.15
149,141,4,1,0.15
144,136,3,1,0.15
140,136,3,1,0.15
135,136,6,1,0.15
129,136,7,1,0.15
123,133,8,1,0.15
116,132,8,1,0.15
111,131,10,1,0.15
108,128,13,1,0.15
107,124,20,1,0.15
109,125,26,1,0.15
113,130,28,1,0.15
116,133,31,1,0.15
117,135,33,1,0.15
117,135,33,1,0.15
114,135,32,1,0.15
114,135,32,1,0.15
120,140,41,1,0.15
116,136,39,1,0.15
108,129,34,1,0.15
102,123,32,1,0.15
100,120,31,1,0.15
102,122,35,1,0.15
102,122,37,1,0.15
101,121,36,1,0.15
136,145,66,1,0.15
133,145,63,1,0.15
133,145,61,1,0.15
132,146,58,1,0.15
132,147,56,1,0.15
133,150,56,1,0.15
132,152,55,1,0.15
132,154,56,1,0.15
128,149,54,1,0.15
124,149,57,1,0.15
121,145,57,1,0.15
116,141,57,1,0.15
110,137,58,1,0.15
106,134,59,1,0.15
103,130,59,1,0.15
102,130,55,1,0.15
104,132,48,1,0.15
105,133,46,1,0.15
105,135,47,1,0.15
103,133,45,1,0.15
99,129,41,1,0.15
98,128,40,1,0.15
99,129,41,1,0.15
102,130,43,1,0.15
99,125,38,1,0.15
106,130,44,1,0.15
112,134,49,1,0.15
118,138,53,1,0.15
130,145,64,1,0.15
141,156,73,1,0.15
149,160,81,1,0.15
147,158,79,1,0.15
142,155,76,1,0.15
137,151,72,1,0.15
129,142,62,1,0.15
118,130,48,1,0.15
113,123,37,1,0.15
116,122,34,1,0.15
126,129,38,1,0.15
136,135,42,1,0.15
161,155,61,1,0.15
