red,green,blue,cat,alpha
92,97,100,100,-0.25
93,98,101,100,-0.25
93,98,101,100,-0.25
90,95,98,100,-0.25
84,89,92,100,-0.25
79,84,87,100,-0.25
75,80,83,100,-0.25
74,79,82,100,-0.25
80,85,88,100,-0.25
79,84,87,100,-0.25
79,84,87,100,-0.25
80,85,88,100,-0.25
82,87,90,100,-0.25
85,90,93,100,-0.25
89,94,97,100,-0.25
91,96,99,100,-0.25
99,104,107,100,-0.25
97,102,105,100,-0.25
95,100,103,100,-0.25
95,100,103,100,-0.25
94,99,102,100,-0.25
93,98,101,100,-0.25
89,94,97,100,-0.25
87,92,95,100,-0.25
85,90,93,100,-0.25
85,90,93,100,-0.25
85,90,93,100,-0.25
86,91,94,100,-0.25
88,93,96,100,-0.25
90,95,98,100,-0.25
93,98,101,100,-0.25
94,99,102,100,-0.25
89,94,97,100,-0.25
91,96,99,100,-0.25
93,98,101,100,-0.25
94,99,102,100,-0.25
94,99,102,100,-0.25
94,99,102,100,-0.25
95,100,103,100,-0.25
96,101,104,100,-0.25
98,103,106,100,-0.25
90,95,98,100,-0.25
83,88,91,100,-0.25
84,89,92,100,-0.25
90,95,98,100,-0.25
93,98,101,100,-0.25
88,93,96,100,-0.25
82,87,90,100,-0.25
75,80,83,100,-0.25
76,81,84,100,-0.25
77,82,85,100,-0.25
75,80,83,100,-0.25
74,79,82,100,-0.25
79,84,87,100,-0.25
90,95,98,100,-0.25
99,104,107,100,-0.25
98,103,106,100,-0.25
96,101,104,100,-0.25
92,97,100,100,-0.25
89,94,97,100,-0.25
88,93,96,100,-0.25
90,95,98,100,-0.25
92,97,100,100,-0.25
94,99,102,100,-0.25
89,94,97,100,-0.25
89,94,97,100,-0.25
89,94,97,100,-0.25
88,93,96,100,-0.25
87,92,95,100,-0.25
84,89,92,100,-0.25
80,85,88,100,-0.25
77,82,85,100,-0.25
69,74,77,100,-0.25
69,74,77,100,-0.25
71,76,79,100,-0.25
73,78,81,100,-0.25
76,81,84,100,-0.25
80,85,88,100,-0.25
83,88,91,100,-0.25
85,90,93,100,-0.25
93,98,101,100,-0.25
94,99,102,100,-0.25
94,99,102,100,-0.25
91,96,99,100,-0.25
87,92,95,100,-0.25
86,91,94,100,-0.25
89,94,97,100,-0.25
93,98,101,100,-0.25
85,90,93,100,-0.25
87,92,95,100,-0.25
89,94,97,100,-0.25
88,93,96,100,-0.25
86,91,94,100,-0.25
85,90,93,100,-0.25
85,90,93,100,-0.25
86,91,94,100,-0.25
76,81,84,100,-0.25
76,81,84,100,-0.25
74,79,82,100,-0.25
72,77,80,100,-0.25
72,77,80,100,-0.25
77,82,85,100,-0.25
85,90,93,100,-0.25
92,97,100,100,-0.25
89,94,97,100,-0.25
91,96,99,100,-0.25
96,101,104,100,-0.25
100,105,108,100,-0.25
97,102,105,100,-0.25
90,95,98,100,-0.25
89,94,97,100,-0.25
92,97,100,100,-0.25
83,88,91,100,-0.25
87,92,95,100,-0.25
87,92,95,100,-0.25
84,89,92,100,-0.25
86,91,94,100,-0.25
91,96,99,100,-0.25
90,95,98,100,-0.25
83,88,91,100,-0.25
80,85,88,100,-0.25
81,86,89,100,-0.25
81,86,89,100,-0.25
83,88,91,100,-0.25
85,90,93,100,-0.25
87,92,95,100,-0.25
89,94,97,100,-0.25
90,95,98,100,-0.25
90,95,98,100,-0.25
91,96,99,100,-0.25
92,97,100,100,-0.25
94,99,102,100,-0.25
95,100,103,100,-0.25
95,100,103,100,-0.25
95,100,103,100,-0.25
95,100,103,100,-0.25
94,99,102,100,-0.25
94,99,102,100,-0.25
93,98,101,100,-0.25
92,97,100,100,-0.25
90,95,98,100,-0.25
88,93,96,100,-0.25
85,90,93,100,-0.25
84,89,92,100,-0.25
83,88,91,100,-0.25
82,87,90,100,-0.25
81,86,89,100,-0.25
83,88,91,100,-0.25
86,91,94,100,-0.25
90,95,98,100,-0.25
91,96,99,100,-0.25
91,96,99,100,-0.25
96,101,104,100,-0.25
94,99,102,100,-0.25
