red,green,blue,cat,alpha
90,98,101,100,-0.2
92,100,103,100,-0.2
92,100,103,100,-0.2
90,98,101,100,-0.2
85,93,96,100,-0.2
80,88,91,100,-0.2
77,85,88,100,-0.2
75,83,86,100,-0.2
76,84,87,100,-0.2
78,86,89,100,-0.2
81,89,92,100,-0.2
81,89,92,100,-0.2
81,89,92,100,-0.2
84,92,95,100,-0.2
90,98,101,100,-0.2
96,104,107,100,-0.2
99,107,110,100,-0.2
97,105,108,100,-0.2
95,103,106,100,-0.2
95,103,106,100,-0.2
94,102,105,100,-0.2
93,101,104,100,-0.2
90,98,101,100,-0.2
87,95,98,100,-0.2
87,95,98,100,-0.2
87,95,98,100,-0.2
87,95,98,100,-0.2
88,96,99,100,-0.2
89,97,100,100,-0.2
91,99,102,100,-0.2
93,101,104,100,-0.2
94,102,105,100,-0.2
89,96,104,100,-0.2
90,97,105,100,-0.2
92,99,107,100,-0.2
92,99,107,100,-0.2
93,100,108,100,-0.2
94,101,109,100,-0.2
96,103,111,100,-0.2
98,105,113,100,-0.2
98,105,113,100,-0.2
94,101,109,100,-0.2
91,98,106,100,-0.2
90,97,105,100,-0.2
92,99,107,100,-0.2
92,99,107,100,-0.2
90,97,105,100,-0.2
87,94,100,100,-0.2
81,88,94,100,-0.2
77,85,88,100,-0.2
72,80,83,100,-0.2
71,79,82,100,-0.2
75,83,86,100,-0.2
84,92,95,100,-0.2
93,101,104,100,-0.2
99,107,110,100,-0.2
97,105,108,100,-0.2
97,105,108,100,-0.2
95,103,106,100,-0.2
93,101,104,100,-0.2
91,99,102,100,-0.2
89,97,100,100,-0.2
88,96,99,100,-0.2
87,95,98,100,-0.2
91,99,102,100,-0.2
91,99,102,100,-0.2
90,98,101,100,-0.2
88,96,99,100,-0.2
85,93,96,100,-0.2
81,89,92,100,-0.2
76,84,87,100,-0.2
73,81,84,100,-0.2
66,74,77,100,-0.2
68,76,79,100,-0.2
70,78,81,100,-0.2
72,80,83,100,-0.2
75,83,86,100,-0.2
80,88,91,100,-0.2
86,94,97,100,-0.2
90,98,101,100,-0.2
97,105,108,100,-0.2
94,102,105,100,-0.2
91,99,102,100,-0.2
89,97,100,100,-0.2
88,96,99,100,-0.2
89,97,100,100,-0.2
89,97,100,100,-0.2
89,97,100,100,-0.2
81,89,92,100,-0.2
85,93,96,100,-0.2
91,99,102,100,-0.2
94,102,105,100,-0.2
94,102,105,100,-0.2
92,100,103,100,-0.2
90,98,101,100,-0.2
90,98,101,100,-0.2
79,87,90,100,-0.2
78,86,89,100,-0.2
75,83,86,100,-0.2
71,79,82,100,-0.2
70,78,81,100,-0.2
75,83,86,100,-0.2
85,93,96,100,-0.2
92,100,103,100,-0.2
86,94,97,100,-0.2
91,99,102,100,-0.2
96,104,107,100,-0.2
97,105,108,100,-0.2
94,102,105,100,-0.2
91,99,102,100,-0.2
90,98,101,100,-0.2
90,98,101,100,-0.2
88,96,99,100,-0.2
91,99,102,100,-0.2
91,99,102,100,-0.2
87,95,98,100,-0.2
88,96,99,100,-0.2
92,100,103,100,-0.2
89,97,100,100,-0.2
83,91,94,100,-0.2
81,89,92,100,-0.2
81,89,92,100,-0.2
81,89,92,100,-0.2
83,91,94,100,-0.2
85,93,96,100,-0.2
89,97,100,100,-0.2
92,100,103,100,-0.2
94,102,105,100,-0.2
