red,green,blue,cat,alpha
69,108,45,7,-0.1
78,117,54,7,-0.1
91,129,68,7,-0.1
98,136,75,7,-0.1
89,127,68,7,-0.1
77,115,56,7,-0.1
78,116,57,7,-0.1
86,124,65,7,-0.1
99,137,76,7,-0.1
91,130,67,7,-0.1
87,126,61,7,-0.1
94,134,64,7,-0.1
105,145,75,7,-0.1
108,148,75,7,-0.1
105,145,72,7,-0.1
100,142,68,7,-0.1
101,142,76,7,-0.1
104,146,82,7,-0.1
122,164,100,7,-0.1
102,144,80,7,-0.1
79,121,57,7,-0.1
82,124,60,7,-0.1
76,118,54,7,-0.1
73,115,51,7,-0.1
74,116,52,7,-0.1
62,104,40,7,-0.1
61,103,39,7,-0.1
77,119,55,7,-0.1
89,131,67,7,-0.1
85,127,63,7,-0.1
76,118,54,7,-0.1
73,113,53,7,-0.1
93,130,78,7,-0.1
64,101,50,7,-0.1
87,124,72,7,-0.1
85,126,68,7,-0.1
114,156,92,7,-0.1
95,142,72,7,-0.1
84,132,58,7,-0.1
104,155,76,7,-0.1
113,166,86,7,-0.1
99,152,70,7,-0.1
98,151,73,7,-0.1
96,148,73,7,-0.1
78,128,55,7,-0.1
67,117,46,7,-0.1
75,121,56,7,-0.1
81,127,62,7,-0.1
99,143,82,7,-0.1
82,126,63,7,-0.1
69,113,50,7,-0.1
75,120,53,7,-0.1
85,130,61,7,-0.1
88,134,61,7,-0.1
86,132,59,7,-0.1
84,130,55,7,-0.1
70,117,39,7,-0.1
72,119,41,7,-0.1
85,131,56,7,-0.1
101,147,72,7,-0.1
102,148,76,7,-0.1
93,139,67,7,-0.1
97,142,75,7,-0.1
111,156,87,7,-0.1
91,132,62,7,-0.1
100,142,70,7,-0.1
97,138,68,7,-0.1
85,126,56,7,-0.1
88,129,59,7,-0.1
106,147,77,7,-0.1
110,151,83,7,-0.1
100,141,73,7,-0.1
70,111,43,7,-0.1
61,102,34,7,-0.1
56,97,31,7,-0.1
64,105,39,7,-0.1
77,118,52,7,-0.1
80,121,55,7,-0.1
73,113,50,7,-0.1
63,106,37,7,-0.1
59,110,33,7,-0.1
55,108,28,7,-0.1
75,123,47,7,-0.1
74,120,48,7,-0.1
95,136,70,7,-0.1
113,152,89,7,-0.1
102,135,78,7,-0.1
121,154,97,7,-0.1
74,108,48,7,-0.1
85,121,59,7,-0.1
120,161,95,7,-0.1
137,183,111,7,-0.1
116,167,88,7,-0.1
95,150,66,7,-0.1
81,139,52,7,-0.1
60,118,34,7,-0.1
81,131,60,7,-0.1
78,124,59,7,-0.1
74,120,55,7,-0.1
75,122,54,7,-0.1
78,125,55,7,-0.1
79,126,56,7,-0.1
74,121,49,7,-0.1
68,115,43,7,-0.1
59,106,34,7,-0.1
61,108,38,7,-0.1
58,105,37,7,-0.1
65,111,47,7,-0.1
81,127,65,7,-0.1
89,134,75,7,-0.1
101,146,91,7,-0.1
123,167,108,7,-0.1
96,135,72,7,-0.1
89,128,63,7,-0.1
95,133,72,7,-0.1
94,135,75,7,-0.1
69,114,57,7,-0.1
49,99,38,7,-0.1
52,104,42,7,-0.1
56,111,44,7,-0.1
68,123,55,7,-0.1
58,111,41,7,-0.1
55,106,37,7,-0.1
66,112,47,7,-0.1
74,115,59,7,-0.1
104,141,90,7,-0.1
59,91,50,7,-0.1
43,76,33,7,-0.1
72,108,60,7,-0.1
67,106,51,7,-0.1
99,141,78,7,-0.1
110,153,84,7,-0.1
115,161,88,7,-0.1
95,144,63,7,-0.1
116,166,81,7,-0.1
123,176,88,7,-0.1
107,159,74,7,-0.1
104,156,73,7,-0.1
94,140,65,7,-0.1
77,122,53,7,-0.1
74,116,53,7,-0.1
80,121,65,7,-0.1
82,120,71,7,-0.1
74,114,61,7,-0.1
91,138,70,7,-0.1
106,157,82,7,-0.1
95,146,71,7,-0.1
88,139,62,7,-0.1
105,153,77,7,-0.1
96,145,66,7,-0.1
83,130,52,7,-0.1
98,145,67,7,-0.1
83,127,50,7,-0.1
88,132,55,7,-0.1
80,122,50,7,-0.1
77,119,47,7,-0.1
82,121,54,7,-0.1
65,104,37,7,-0.1
57,96,33,7,-0.1
77,119,53,7,-0.1
89,136,68,7,-0.1
99,149,78,7,-0.1
124,170,98,7,-0.1
112,153,83,7,-0.1
87,127,57,7,-0.1
75,115,45,7,-0.1
68,108,37,7,-0.1
82,125,53,7,-0.1
102,150,76,7,-0.1
101,153,78,7,-0.1
93,146,68,7,-0.1
87,140,62,7,-0.1
88,139,62,7,-0.1
84,130,55,7,-0.1
86,127,51,7,-0.1
99,139,68,7,-0.1
75,120,53,7,-0.1
67,113,49,7,-0.1
71,117,53,7,-0.1
84,130,66,7,-0.1
91,135,72,7,-0.1
92,136,73,7,-0.1
105,149,86,7,-0.1
124,169,104,7,-0.1
102,147,82,7,-0.1
105,150,81,7,-0.1
107,152,83,7,-0.1
106,152,79,7,-0.1
104,150,75,7,-0.1
100,147,67,7,-0.1
88,135,55,7,-0.1
77,124,46,7,-0.1
85,131,66,7,-0.1
76,122,60,7,-0.1
73,117,56,7,-0.1
77,121,60,7,-0.1
84,125,65,7,-0.1
89,130,70,7,-0.1
100,140,80,7,-0.1
110,150,90,7,-0.1
108,150,87,7,-0.1
101,143,80,7,-0.1
112,156,93,7,-0.1
125,171,107,7,-0.1
117,163,98,7,-0.1
107,156,90,7,-0.1
112,163,96,7,-0.1
120,170,101,7,-0.1
77,118,48,7,-0.1
92,132,61,7,-0.1
113,154,84,7,-0.1
122,163,93,7,-0.1
117,160,91,7,-0.1
118,161,92,7,-0.1
113,155,91,7,-0.1
97,139,75,7,-0.1
77,117,57,7,-0.1
69,109,49,7,-0.1
72,107,53,7,-0.1
86,121,67,7,-0.1
106,135,87,7,-0.1
117,146,98,7,-0.1
128,155,110,7,-0.1
133,165,116,7,-0.1
123,160,109,7,-0.1
111,151,98,7,-0.1
116,155,102,7,-0.1
126,165,112,7,-0.1
131,168,114,7,-0.1
140,177,123,7,-0.1
152,187,133,7,-0.1
150,185,131,7,-0.1
146,179,124,7,-0.1
