red,green,blue,cat,alpha
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
119,120,115,417,-0.25
119,120,115,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
121,122,117,417,-0.25
121,122,117,417,-0.25
121,122,117,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,124,124,417,-0.25
124,124,124,417,-0.25
124,124,124,417,-0.25
124,124,124,417,-0.25
124,124,124,417,-0.25
124,124,124,417,-0.25
123,125,124,417,-0.25
123,125,124,417,-0.25
123,125,124,417,-0.25
123,125,124,417,-0.25
120,124,123,417,-0.25
119,123,122,417,-0.25
119,123,122,417,-0.25
118,122,121,417,-0.25
116,122,120,417,-0.25
116,122,120,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
119,120,115,417,-0.25
119,120,115,417,-0.25
119,120,115,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
121,122,117,417,-0.25
121,122,117,417,-0.25
121,122,117,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
123,124,119,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
125,124,120,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
126,125,121,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
127,126,124,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
128,127,125,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
127,128,123,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
126,127,122,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
125,126,121,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,125,120,417,-0.25
124,124,124,417,-0.25
124,124,124,417,-0.25
124,124,124,417,-0.25
124,124,124,417,-0.25
124,124,124,417,-0.25
124,124,124,417,-0.25
123,125,124,417,-0.25
123,125,124,417,-0.25
123,125,124,417,-0.25
123,125,124,417,-0.25
120,124,123,417,-0.25
119,123,122,417,-0.25
119,123,122,417,-0.25
118,122,121,417,-0.25
116,122,120,417,-0.25
116,122,120,417,-0.25
113,114,109,417,-0.25
113,114,109,417,-0.25
113,114,109,417,-0.25
113,114,109,417,-0.25
113,114,109,417,-0.25
113,114,109,417,-0.25
113,114,109,417,-0.25
113,114,109,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
114,115,110,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
115,116,111,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
116,117,112,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
117,118,113,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
118,119,114,417,-0.25
119,120,115,417,-0.25
119,120,115,417,-0.25
119,120,115,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
120,121,116,417,-0.25
121,122,117,417,-0.25
121,122,117,417,-0.25
121,122,117,417,-0.25
121,122,117,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
123,124,119,417,-0.25
122,123,118,417,-0.25
122,123,118,417,-0.25
