cat,img,brightness,visual_complexity,symmetry,colorfulness
277,100,0.265925163436606,1011,95.93657086223985,48.74982859187742
277,101,0.26722481849832547,1013,96.83794466403161,49.165497807550224
277,106,0.2736530904210557,1018,98.62204724409449,50.714555253182496
277,120,0.29188810460098175,1022,99.412915851272,54.754326859403406
277,140,0.31933729083867,1020,98.82352941176471,59.896062158565435
277,160,0.34730350158513307,1014,98.03149606299213,65.10516139476913
277,180,0.37299442669311533,992,93.23915237134209,70.76781667591753
277,20,0.18986920551021927,374,42.35924932975871,24.83539786085509
277,200,0.3940691878922013,965,92.96066252587993,75.97784258087597
277,40,0.20276534573739824,568,53.075571177504386,29.930166927280624
277,60,0.2196430836635095,774,70.27027027027027,35.85825471902617
277,80,0.24118990400413462,936,84.36830835117773,42.31614405900991
277,94,0.25841808266443417,997,93.5871743486974,46.8988162706634
277,99,0.26476537329609173,1009,95.93657086223985,48.48790060935784
278,0,0.11860016108243791,579,43.944636678200695,25.878023884560776
278,100,0.159463973748985,1016,98.22834645669292,43.04161702782167
278,101,0.16032656470781656,1015,97.93103448275862,43.35399846860274
278,106,0.16450991262128534,1015,97.93103448275862,45.08861478269095
278,120,0.1776538444366615,1016,97.93510324483776,50.20969168024825
278,140,0.19890671852651184,1014,97.43589743589743,57.55736923302588
278,160,0.22333453610451218,1002,94.30569430569432,64.74268963897724
278,180,0.25260454795421095,985,91.7766497461929,71.50641477135201
278,20,0.12305120701014308,787,61.910828025477706,28.06449735466618
278,200,0.28200791263006203,960,91.36316337148803,77.29927504711742
278,40,0.12737255547387052,911,76.60044150110376,30.882435543170942
278,60,0.13500155333976635,969,89.48453608247424,34.21607300684782
278,80,0.14585705012393024,1001,95.39999999999999,37.77588994544728
278,94,0.15490213151915763,1014,97.93103448275862,41.23948398271992
278,99,0.15871501575406766,1014,97.93103448275862,42.721174375997954
279,0,0.09483625164597186,411,35.43689320388349,11.063632638502337
279,100,0.2322909190451899,694,69.45244956772333,13.907091589134712
279,101,0.23390683924030464,700,69.71428571428572,14.243297512707976
279,106,0.24127131213998732,702,69.42857142857143,16.026509569480297
279,120,0.2595944566991976,714,68.62745098039215,21.96885908106894
279,140,0.28085910041050444,739,65.04723346828611,31.702617829145062
279,160,0.2973702996058803,751,69.77363515312916,40.252722336567786
279,180,0.31092874145222127,776,71.55727155727156,46.930532945690345
279,20,0.11326733520212214,459,37.744034707158356,10.35288894440087
279,200,0.3198416008210284,804,72.54658385093168,51.740161455234784
279,40,0.13682154108357314,544,43.01470588235294,9.112749758726899
279,60,0.16541549626343638,648,56.08628659476117,8.471764910532467
279,80,0.19841600376602506,697,65.22988505747126,9.496820165645525
279,94,0.22278601845187837,700,69.32952924393724,12.150887943782628
279,99,0.23086680492676862,695,69.64028776978417,13.616477105810025
27,0,0.11710353032366551,984,89.11495422177009,20.076055900464805
27,100,0.16037680726200676,1010,98.01980198019803,55.332154516985625
27,101,0.16082437806936187,1010,98.01980198019803,55.730378868181695
27,106,0.16253434099201744,1015,98.12807881773399,58.06040783645717
27,120,0.16692616488093484,1017,98.72173058013766,64.06290459758534
27,140,0.17114217550286648,1017,99.70501474926253,71.31611347813259
27,160,0.17585600169213425,1020,99.2156862745098,76.88209392948848
27,180,0.18322814871064372,1019,98.92051030421982,80.62434233522028
27,20,0.1239786063998109,992,92.02825428859738,24.300079864149488
27,200,0.1924065524968169,1019,99.2156862745098,82.79200849526802
27,40,0.13275678048907288,996,93.88164493480441,30.09792935797217
27,60,0.14243569688714586,1005,95.82504970178927,37.598640801420416
27,80,0.15192079773899428,1010,97.3293768545994,46.2577177418086
27,94,0.1579960977115486,1010,98.01980198019803,52.549304469914944
27,99,0.16001528728347778,1010,98.01980198019803,54.794147422673085
282,0,0.159363800884173,886,76.2979683972912,10.84537959688562
282,100,0.20110899050082306,1012,96.83794466403161,33.593652629997166
282,101,0.20130926635885182,1012,96.83794466403161,34.00469342193376
282,106,0.2025077286549033,1009,96.72943508424183,36.375147056352674
282,120,0.20534645106123334,1009,96.72943508424183,43.447916479974275
282,140,0.21091154575011878,1000,94.8,52.47720277289994
282,160,0.2188307978177855,991,93.14516129032258,61.07633084758331
282,180,0.22887714322719227,982,91.53924566768603,68.66586980178204
282,20,0.16772557204919797,954,88.0503144654088,11.416776753266916
282,200,0.24079070690272444,956,88.28451882845188,75.14184281712635
282,40,0.1774534348789129,1009,96.92765113974232,14.154278752595328
282,60,0.18682519639258088,1023,99.70674486803519,19.409374822410157
282,80,0.19536166656268195,1019,98.5279685966634,26.092984186687968
282,94,0.1994746368821026,1016,98.03149606299213,31.03996327929105
282,99,0.20090281854090403,1012,96.83794466403161,33.05125653135919
284,0,0.11169321168554242,531,38.25757575757576,4.597199914959669
284,100,0.2380782013167292,704,55.16265912305516,20.265102847921625
284,101,0.23937480003950445,706,55.13361462728551,20.46663544776532
284,106,0.24567869738342935,722,54.72222222222223,21.771960209598717
284,120,0.26179204297951364,743,57.567567567567565,26.922418437772535
284,140,0.28025981777113634,779,61.5979381443299,36.63485917586081
284,160,0.2959540239083147,806,65.66791510611736,46.106754531677865
284,180,0.30790202875557054,811,69.12669126691267,53.81665853753151
284,20,0.1324183171442551,553,36.56307129798903,6.928549051552292
284,200,0.3153209078995636,787,69.03553299492386,63.27989590681879
284,40,0.1559216988560514,584,38.89845094664372,10.203955130422491
284,60,0.1829662548483666,613,43.67816091954023,12.714890273553817
284,80,0.2109101965604586,637,46.12954186413902,16.114160173346484
284,94,0.23023090801456073,680,54.94830132939439,18.583440129316966
284,99,0.23669165375962792,704,54.80225988700565,20.05875438875423
285,0,0.1240757231056792,447,48.4304932735426,5.040972674073798
285,100,0.305435840988856,646,81.42414860681114,19.338612532436947
285,101,0.3082728062049389,646,81.42414860681114,19.448589669457906
285,106,0.32265094601144984,646,81.42414860681114,20.02234951163279
285,120,0.3643061878083122,648,80.79877112135176,21.709771466999413
285,140,0.4176799919317849,651,81.41321044546851,23.54071354229991
285,160,0.45928356426759687,655,81.27853881278538,25.162493709250896
285,180,0.48049056885986663,664,83.86123680241327,27.007380149680657
285,20,0.1443731827939468,499,52.69461077844312,7.582487031837472
285,200,0.480136954425176,679,86.30338733431518,29.42114134990369
285,40,0.1716896900612913,560,62.83662477558348,10.817636565585593
285,60,0.20804562552342853,627,72.84345047923323,13.55503280395444
285,80,0.25341537119879015,642,79.6875,16.498826790138587
285,94,0.28902584356735744,646,81.42414860681114,18.554715959201793
285,99,0.3025729385774404,646,81.42414860681114,19.17665275312551
288,0,0.057295246239752386,723,84.64730290456431,12.924069669720712
288,100,0.1375921364748166,872,87.71526980482204,40.05533099302859
288,101,0.13827512682767432,877,87.44292237442922,40.359817855783355
288,106,0.14134119968444836,881,86.81818181818181,41.85958211638856
288,120,0.15010089541072705,897,89.40914158305463,46.00133301545563
288,140,0.16284704891038077,904,88.71681415929203,51.5054345464346
288,160,0.17748130301353315,932,87.64769065520946,56.522116105781215
288,180,0.19455902101348604,936,88.53161843515541,60.96122541575317
288,20,0.07321119274541858,761,85.15111695137976,16.152602311657123
288,200,0.2142050140747523,929,89.5361380798274,65.06399497233463
288,40,0.09212731140581441,790,88.86075949367088,21.089543312149257
288,60,0.11038667395027274,820,90.0,27.174358924664535
288,80,0.1250919982627861,844,87.67772511848341,33.73496325644795
288,94,0.13386827426383913,861,88.26945412311265,38.243534141691704
288,99,0.13690618453204983,870,88.04597701149424,39.77041135549899
28,0,0.09572224667503876,923,86.76789587852495,16.058976699902953
28,100,0.1848956483147798,993,94.75806451612904,52.510203113243804
28,101,0.1859496449152736,992,94.662638469285,52.76479297713891
28,106,0.19113108290352473,994,94.35483870967742,54.20361839490194
28,120,0.20586557237372172,994,94.25981873111783,57.634687269357435
28,140,0.22621415764832628,990,94.34343434343434,61.29548662521344
28,160,0.24826732580376906,989,94.03437815975732,63.82916760292717
28,180,0.27669261592889005,985,93.80710659898477,65.73921799249973
28,20,0.11000406334806144,944,89.40677966101694,19.755754170044874
28,200,0.3079424933207152,975,93.53846153846153,69.3972139523679
28,40,0.12578587617072223,955,89.9581589958159,26.81748048653825
28,60,0.14390391006226644,981,93.17023445463812,36.455739325626624
28,80,0.1640386258178662,994,95.17102615694165,45.16845062128743
28,94,0.1786413059796309,992,94.75806451612904,50.61080112793631
28,99,0.1838348871694017,992,94.45005045408678,52.216205133150666
290,0,0.07787273237305216,906,82.560706401766,12.628753519906525
290,100,0.16836646828297866,987,91.99594731509625,34.52175310934935
290,101,0.1693326427271108,987,92.3076923076923,34.698659947472734
290,106,0.17406571681215738,988,92.3076923076923,35.971951133735686
290,120,0.18573605984452327,990,92.92929292929293,39.168499006364506
290,140,0.2005568900049876,992,93.14516129032258,43.62733357951831
290,160,0.21279099278596764,996,93.17269076305222,48.415901623007734
290,180,0.22156161429266266,995,93.57429718875501,52.99507932887704
290,20,0.09260245296931272,912,84.21052631578947,16.40267828623269
290,200,0.22870126471371663,1000,94.18837675350701,58.0071017637526
290,40,0.10686496342028391,927,86.97524219590959,20.768332686486715
290,60,0.1244158510922146,962,89.30425752855659,25.452785765375857
290,80,0.1461137084594725,976,90.25641025641026,30.049082195748504
290,94,0.1621037501715797,988,92.3076923076923,33.315489485178865
290,99,0.1673901491499017,986,91.68356997971603,34.244452389681605
291,0,0.0644553930711909,337,34.33734939759036,11.214219678781731
291,100,0.13494563579091673,958,87.95811518324608,42.90066627487012
291,101,0.1359453779812113,959,88.93528183716074,43.34871751637941
291,106,0.14082238638019096,969,90.9090909090909,45.00649658517226
291,120,0.15432073144588074,981,93.26530612244898,50.03428332926413
291,140,0.17219300289265968,990,95.86276488395559,56.8847179758955
291,160,0.18842931935493815,995,96.68341708542714,63.44091051424945
291,180,0.20237444705197774,992,96.87184661957619,69.44381531627036
291,20,0.07194255110188581,476,41.509433962264154,15.39105928158704
291,200,0.2151105124772788,989,97.37373737373738,74.94801562890116
291,40,0.08208167972971583,650,45.46850998463901,21.14467239419253
291,60,0.09669314148094522,793,62.468513853904284,28.201474868533776
291,80,0.11549712835806597,901,80.0,35.64499866516789
291,94,0.12904165654855268,943,86.01694915254238,40.81693332800961
291,99,0.13397102612485445,955,87.72298006295908,42.532658422697494
292,0,0.0736910649430629,629,69.63434022257552,20.485252431925844
292,100,0.18361218430048412,940,88.1104033970276,47.015295851870114
292,101,0.18546787414798846,940,89.171974522293,47.450554476863424
292,106,0.1948883929995752,938,88.27292110874201,49.27590652760881
292,120,0.22288532400084635,921,87.02290076335878,54.86054422711906
292,140,0.2643269216599906,863,86.87572590011614,63.3058160918045
292,160,0.3037426368443112,829,87.43961352657004,71.93921557395151
292,180,0.33985790926235937,807,88.55721393034825,80.04519665410982
292,20,0.08415249325288592,773,88.60103626943005,23.222434373832677
292,200,0.37038510458021007,789,87.30964467005076,86.71346428276027
292,40,0.10102912140788727,846,89.96458087367178,27.493291482275257
292,60,0.12295697118467705,904,87.61061946902655,33.37105537461662
292,80,0.15003401477091383,945,89.3121693121693,39.92895551334533
292,94,0.17281954563038507,948,89.3121693121693,44.90503082682771
292,99,0.18177844838446744,943,88.98305084745762,46.62704795802529
294,0,0.05374235779903273,496,30.303030303030305,10.356087387577745
294,100,0.08052444737786003,1002,96.41434262948208,23.444852484088702
294,101,0.08116629784505275,1004,96.41434262948208,23.71101219655244
294,106,0.08476413188031082,1007,97.22222222222221,25.286821593905216
294,120,0.09645257248941,1006,97.51737835153924,30.014783256804606
294,140,0.11768087031661119,1010,98.42209072978304,37.76254840386156
294,160,0.1452503565090107,1013,98.42209072978304,46.61301527822154
294,180,0.18041826014375564,1015,98.12807881773399,55.046515802192246
294,20,0.05225956254860895,609,37.17105263157895,11.144897582962649
294,200,0.22336159916826676,1016,98.4251968503937,63.89484762477551
294,40,0.05424901832059694,749,52.53333333333333,12.81886889076863
294,60,0.059948743829018866,927,79.39590075512406,15.13127066950053
294,80,0.0684948516108436,981,91.83673469387756,18.37252309090401
294,94,0.07651637596945089,999,95.6,21.689549873326254
294,99,0.07982078949972234,1002,96.20758483033931,23.075563400899153
296,0,0.06816493475518674,410,40.78624078624078,7.888605771762332
296,100,0.12378121173453113,582,42.19554030874786,38.67367303542922
296,101,0.12432948509603856,584,42.58943781942078,39.052578627720216
296,106,0.12680958252390157,587,42.857142857142854,41.15437244840938
296,120,0.13189405233325774,618,47.74193548387097,46.22482714254297
296,140,0.13719882735037198,640,56.60964230171073,51.70869749385823
296,160,0.1429307660920322,656,55.01519756838906,56.8797077171924
296,180,0.15368435916137776,666,56.2406015037594,64.41674178011671
296,20,0.07704698613291473,479,43.84133611691023,12.402835966843824
296,200,0.16935540316631284,740,66.66666666666666,71.99251679635577
296,40,0.08735940466029478,515,45.43689320388349,17.797046978893093
296,60,0.09845861385539532,552,42.98724954462659,23.78789347113095
296,80,0.111281526757391,578,42.01388888888889,30.45033270559727
296,94,0.12042545942338537,582,41.03448275862069,36.019998595457984
296,99,0.12321709506031663,585,42.3407917383821,38.24858619014
299,0,0.25939006424433003,652,54.769230769230774,14.515766347538765
299,100,0.3090941148939887,848,75.38280329799764,24.710069187621055
299,101,0.3090889359454416,848,75.76470588235294,24.885073659340478
299,106,0.3088870166103996,855,77.10280373831776,25.964475069825887
299,120,0.30754935097359726,847,77.44982290436836,29.212346677632276
299,140,0.3060993811480046,850,78.73090481786133,33.59784893127225
299,160,0.3066163936999128,852,79.67097532314924,39.569992254256896
299,180,0.31152489514230663,851,83.56807511737088,46.81555741303381
299,20,0.27458149712423985,727,64.18732782369146,16.00293452468238
299,200,0.32094024972876806,830,84.43908323281062,55.1489383696631
299,40,0.28666846829713905,819,70.25703794369646,17.43116646581642
299,60,0.29781181440521576,873,75.91743119266054,18.936447834035388
299,80,0.3064418319210667,867,75.63218390804597,21.03142641247755
299,94,0.3085457012369382,846,73.84615384615385,23.404399837447475
299,99,0.30888732550308495,846,76.32508833922262,24.60837945682637
2,0,0.11243397890340698,1,100.0,19.872762277893592
2,100,0.25232817112450995,3,0.0,67.05207244228849
2,101,0.2548356592480381,3,0.0,67.48156361521552
2,106,0.26813800223205625,3,0.0,69.93655730313714
2,120,0.30380098277253326,4,100.0,75.06288150199249
2,140,0.3534740537292309,4,100.0,79.615432993973
2,160,0.4016360950784862,4,100.0,82.63742018184709
2,180,0.44743680804044117,4,100.0,84.67840702585531
2,20,0.12548602655103958,1,100.0,25.80290232504612
2,200,0.4895298671455505,4,100.0,86.24165825202863
2,40,0.14187034170780685,1,0.0,32.17498674973324
2,60,0.1676640171362952,3,0.0,42.18810795644689
2,80,0.20562471300395818,3,0.0,55.5205407403859
2,94,0.23780039767061692,3,0.0,63.934808189094085
2,99,0.24970722416465757,3,0.0,66.42510795486345
301,0,0.046838251858297965,41,0.0,13.031811762580418
301,100,0.13706682051596303,397,26.0,40.218615333419805
301,101,0.13807942595029965,397,26.0,40.45127957120148
301,106,0.14331258303115818,413,27.602905569007262,41.95366559100886
301,120,0.1575848491326144,404,30.617283950617285,46.741363059012784
301,140,0.18753793787085146,374,29.86666666666667,55.603772294310765
301,160,0.24454058863314596,367,32.15258855585831,67.93516985386563
301,180,0.3359359393261334,379,31.13456464379947,82.98905467969709
301,20,0.05027613049957818,132,0.0,16.429260487167838
301,200,0.4456740457628052,384,36.97916666666667,100.07054460253421
301,40,0.059574568372346995,219,16.51376146788991,20.9840454017453
301,60,0.08046493588866423,321,22.570532915360502,27.904583929265822
301,80,0.1113539928329572,385,26.5625,34.5980626576347
301,94,0.13014457679717972,397,26.0,38.4663368661898
301,99,0.13590976859599296,397,26.0,39.99114814241971
305,0,0.1792048832840157,1016,97.93510324483776,10.124576197342396
305,100,0.2641341646417375,882,86.16780045351474,28.94987137576366
305,101,0.26500912230665014,881,85.81157775255392,29.183390953762704
305,106,0.2696772617977297,870,84.59770114942529,30.45101271328854
305,120,0.2826851691358939,840,83.90941597139452,33.63719895748394
305,140,0.2990067257169327,808,85.89108910891089,37.66470516675468
305,160,0.3104803385538414,794,85.03144654088051,41.37082503741205
305,180,0.3182174162693225,787,84.87928843710291,44.90498647237356
305,20,0.187328343070686,1012,97.3293768545994,12.239744244797814
305,200,0.3227693713264199,786,84.6938775510204,48.21923362510147
305,40,0.20191979471427854,1008,96.72293942403178,15.144164328361231
305,60,0.22318796804250912,995,94.56740442655935,19.250376009118796
305,80,0.24441670282972333,950,89.05263157894737,23.89799881850626
305,94,0.25814981513449675,905,86.1878453038674,27.467935107416316
305,99,0.2630529618076068,883,85.81157775255392,28.696285294814857
306,0,0.17236344580822102,954,86.67366211962224,9.473206894248682
306,100,0.3012989647026977,1013,97.13721618953603,15.52117604553844
306,101,0.3027134241767141,1013,97.13721618953603,15.562155991762152
306,106,0.30923537289445396,1015,97.73399014778326,15.911250188453813
306,120,0.3255882192078802,1018,98.62475442043221,16.95461981948271
306,140,0.34444380890261506,1016,98.03149606299213,18.79533079707203
306,160,0.3592937641751148,1012,97.92694965449161,21.146460367571244
306,180,0.37486064970697563,999,95.19999999999999,24.07963728106905
306,20,0.1888089525960564,978,91.02040816326532,9.969055909368679
306,200,0.3939437467152173,967,91.39896373056995,26.44511126722175
306,40,0.21144766285375918,984,91.37055837563452,11.138481644696004
306,60,0.23907556716708028,996,94.37751004016064,12.778699056229787
306,80,0.26983679305410946,1002,95.40918163672654,14.115700265445115
306,94,0.2923955348310064,1011,96.93372898120673,15.092311578888207
306,99,0.29994212405030357,1013,97.13721618953603,15.435743478858928
309,0,0.16287765742094126,972,91.1522633744856,27.61822223424136
309,100,0.16760048358496205,997,94.08224674022067,58.30941188544162
309,101,0.1677049827826014,997,94.08224674022067,58.69516483528929
309,106,0.1683499463241193,998,94.08224674022067,60.80411947982746
309,120,0.17179605291595754,999,94.29429429429429,67.28789347577143
309,140,0.18114310162504232,996,93.26633165829146,76.41778112364763
309,160,0.1934750415544792,994,92.5553319919517,84.81605200265686
309,180,0.20721631754873437,997,95.28585757271816,93.19386977164011
309,20,0.1657591649275993,974,90.75975359342917,32.714616933068434
309,200,0.22296405381701306,1002,95.40918163672654,101.54463048426922
309,40,0.16666525026092294,983,91.353001017294,38.0320861455927
309,60,0.1667565291857774,981,91.13149847094802,44.02946126482307
309,80,0.1667489805085672,995,93.96378269617706,50.5096511873987
309,94,0.16716195689689306,996,93.97590361445783,55.78220650089785
309,99,0.1675703331352123,997,94.08224674022067,57.79575128003322
310,0,0.16237877169293966,468,37.06896551724138,4.553674887422064
310,100,0.36125834933471357,740,80.86253369272237,11.87702871730191
310,101,0.36371365603175215,742,81.50134048257372,11.948192445607962
310,106,0.37579333585960945,744,79.89276139410187,12.715165738243417
310,120,0.4093700220418163,751,81.00929614873837,14.936858784292536
310,140,0.45415237442330386,750,81.55080213903744,19.0346729400376
310,160,0.49220754290615554,735,79.94542974079127,23.502661595657237
310,180,0.5205265387942346,724,82.48275862068965,29.383722888822575
310,20,0.18662104651767553,521,37.09369024856596,5.316847377257009
310,200,0.5353049503382071,744,80.91397849462365,37.38570017672203
310,40,0.21868410133848554,588,51.96581196581197,6.396297631712288
310,60,0.26170709385146695,719,70.9318497913769,7.604174468950122
310,80,0.3118543514644961,744,80.21534320323015,9.315898604887815
310,94,0.34651605328650287,738,81.9538670284939,11.095068184738043
310,99,0.35880671749194754,740,80.75370121130551,11.681155273766054
319,0,0.14216520296479687,862,73.14814814814815,29.892106055119548
319,100,0.28010052517075085,923,82.6086956521739,57.53802188598409
319,101,0.2810327675059464,924,83.02702702702702,57.96883531491982
319,106,0.2851776316835748,924,82.37837837837839,59.873153354064456
319,120,0.2946962391044583,934,84.03001071811362,64.93363088205398
319,140,0.30764603704641835,937,82.17716115261473,71.49394432159141
319,160,0.3172576969293286,951,86.22502628811776,76.48998244646457
319,180,0.32173721676834227,967,89.14167528438469,79.32135587623772
319,20,0.17234653500445635,872,76.5375854214123,33.869580385736285
319,200,0.32986593836740746,977,90.79754601226993,82.10827806637259
319,40,0.20288137128180206,875,76.13636363636364,38.560743904771
319,60,0.23223578492962454,880,75.65118912797281,44.144160508784324
319,80,0.2587983280082852,901,78.53982300884957,50.541204467415625
319,94,0.27459928111379694,923,82.51900108577634,55.48044394381446
319,99,0.27929688446897427,925,83.20693391115927,57.2838018575527
31,0,0.06824353404767755,516,48.732943469785575,23.568146391052753
31,100,0.17463172097582147,602,55.81395348837209,60.20670350384566
31,101,0.17615257192870243,602,56.42737896494157,60.59000401563444
31,106,0.18401073054464737,595,53.691275167785236,62.585899722900294
31,120,0.20636119107236114,598,55.852842809364546,67.88654816536051
31,140,0.2419061795866012,609,56.0655737704918,75.40269578610139
31,160,0.28220754612882093,603,58.56905158069884,83.17836664060535
31,180,0.3231464069023289,580,61.64383561643836,91.21805612038602
31,20,0.08477332247076179,515,51.83752417794971,29.054327831453154
31,200,0.36177595734497897,563,60.14234875444839,98.82748315865003
31,40,0.10371321666094932,535,54.57943925233645,36.33935829880555
31,60,0.12290672569753122,555,55.03597122302158,43.820432376775514
31,80,0.14608705660112128,589,55.5366269165247,51.7837748115562
31,94,0.16553812631331893,608,55.6836902800659,57.722408788865366
31,99,0.17311353957022566,603,55.81395348837209,59.86429398143892
321,0,0.13706510173503614,836,77.41935483870968,29.326818377950705
321,100,0.21279485112893173,816,71.41104294478528,62.83872327808636
321,101,0.21355720524194935,816,71.41104294478528,63.196894799555295
321,106,0.21752341029457972,818,70.6601466992665,65.1306105921876
321,120,0.22869769350665137,826,71.91283292978208,70.15854355445644
321,140,0.24585981425569525,854,73.30210772833723,77.63484607128102
321,160,0.2692796469495617,859,75.72590011614402,83.71536530329395
321,180,0.29586496230205717,853,75.26377491207504,87.53849477407698
321,20,0.15307630916882514,799,73.77666248431619,34.86218400991842
321,200,0.3220405689340049,855,75.46728971962617,88.59973322613119
321,40,0.1689234918788584,806,74.28571428571429,41.68050242557807
321,60,0.18362823104305903,815,75.33742331288343,48.66755543215213
321,80,0.19806666176107596,812,72.41379310344827,55.72189500477804
321,94,0.2082456585894614,807,71.87112763320943,60.76332527235911
321,99,0.21207723891691943,818,71.72582619339045,62.527568861708794
325,0,0.1391396366552579,408,56.01965601965602,35.67040760080922
325,100,0.20541494031443555,423,49.64200477326969,70.79007263127649
325,101,0.20604593030170543,418,48.92086330935252,71.06021723833629
325,106,0.20949550233787892,412,48.426150121065376,72.82954568963099
325,120,0.21968680427095233,426,46.11764705882353,77.64924505189146
325,140,0.2344733241095972,456,45.98698481561822,83.42668138386674
325,160,0.24880453302204789,488,46.81724845995893,88.51158570054753
325,180,0.263699004768063,526,49.904761904761905,91.79508909353348
325,20,0.15298866299358482,420,60.476190476190474,41.2027795490507
325,200,0.278693261040219,568,57.09281961471103,95.65981740558937
325,40,0.16564702561554653,418,63.48448687350835,47.28201664627895
325,60,0.17801269301497474,423,60.705882352941174,54.68179409019527
325,80,0.19129714690501418,429,58.548009367681495,62.857266627564535
325,94,0.2012168747632408,424,52.358490566037744,68.48520177660761
325,99,0.2046500084576353,421,50.0,70.35666086889022
328,0,0.14478174475069033,999,94.58917835671342,18.51436622853252
328,100,0.14576005598665465,1013,97.53208292201381,31.013318551443348
328,101,0.14572634042645066,1014,97.83037475345168,31.141261149074218
328,106,0.14560846335813088,1014,97.83037475345168,31.784969825847817
328,120,0.14559271806372,1015,98.4251968503937,33.405267634816994
328,140,0.14555346532836744,1015,98.12807881773399,34.947012425467825
328,160,0.14671286265020178,1012,97.62845849802372,35.61960366651609
328,180,0.14788826154370277,1008,96.82539682539682,36.14685581416483
328,20,0.14817432736814187,1004,95.2191235059761,20.739583342841062
328,200,0.14655414361211438,1009,97.52229930624381,37.1401301915303
328,40,0.14934447228603778,1008,96.82539682539682,23.06521765994315
328,60,0.1486115995054117,1015,97.73399014778326,25.507955255765435
328,80,0.14714011972281119,1015,97.73399014778326,28.34808002045868
328,94,0.14601537214788138,1014,97.83037475345168,30.296972813238202
328,99,0.14582217857245136,1013,97.53208292201381,30.884581037883457
32,0,0.10705529901235895,797,71.5,13.174480024007199
32,100,0.24651708283224857,876,79.40503432494279,23.24583110134467
32,101,0.24724591184119116,874,79.26689576174113,23.507597729395933
32,106,0.25077727453434984,876,79.90867579908677,24.769641804730604
32,120,0.26036041348672173,878,81.32118451025056,28.551297370786067
32,140,0.27076785494475136,891,82.37934904601572,35.500559641066836
32,160,0.2767795525221628,903,81.28460686600222,44.326907524239815
32,180,0.28280498837517565,910,80.13172338090011,54.8873955903548
32,20,0.1365074947667737,806,77.72277227722772,13.598854553972984
32,200,0.29157309446800794,917,81.48148148148148,66.6097826511222
32,40,0.17078262759509535,822,77.94117647058823,14.388971501408795
32,60,0.20403365127342254,837,80.52568697729988,15.77727209718309
32,80,0.22892855945282137,856,79.85948477751757,18.798729070984923
32,94,0.2417974024306154,868,80.04613610149943,21.822459202790622
32,99,0.2457721432314595,873,79.26689576174113,23.04732935520974
330,0,0.12293810523390848,989,94.8432760364004,7.237516369864107
330,100,0.20339498180493912,1021,99.11851126346718,32.51296295241377
330,101,0.20404213833165266,1021,99.11851126346718,33.014954006128434
330,106,0.2071592394883164,1021,99.11851126346718,35.612881480664754
330,120,0.21770705362255216,1022,99.412915851272,42.4786961357326
330,140,0.23647910958720492,1023,99.70674486803519,50.94303293053015
330,160,0.25794322765301514,1022,99.412915851272,58.0459333795483
330,180,0.2811380219865014,1020,99.2156862745098,64.41931749136934
330,20,0.1408494844125207,1007,96.52432969215492,8.814254348095517
330,200,0.3024140626051378,1022,99.412915851272,70.43016217947192
330,40,0.15984779077814343,1016,97.63779527559055,10.846817337262111
330,60,0.17701552355965605,1022,99.412915851272,15.442956045839324
330,80,0.19134821231129936,1021,99.11851126346718,22.751673477069616
330,94,0.1997717128951327,1021,99.11851126346718,29.320608181582383
330,99,0.2028535303112841,1021,99.11851126346718,32.054815058244145
331,0,0.1501917019715254,985,93.17023445463812,13.21441367868351
331,100,0.2416051722008243,1024,100.0,26.112758564218343
331,101,0.24282523896820085,1024,100.0,26.483747564058973
331,106,0.2490650701099971,1024,100.0,28.014841148778928
331,120,0.2685399465749236,1024,100.0,32.25368830261754
331,140,0.30170272039594276,1024,100.0,37.956007227291394
331,160,0.3410394515200247,1024,100.0,44.19969841164159
331,180,0.38595179240881927,1024,100.0,50.853399045454054
331,20,0.16328978263552263,1013,97.72502472799208,13.738142554026664
331,200,0.4348624402821646,1021,99.51028403525955,60.41315062236409
331,40,0.1805281829298684,1019,98.92051030421982,14.819104059168941
331,60,0.19954777180540137,1021,99.51028403525955,17.099503283545936
331,80,0.2197426476240086,1023,99.70674486803519,20.84064991771253
331,94,0.23450596102182558,1023,99.70674486803519,24.329245892680643
331,99,0.24041887951223592,1024,100.0,25.779745987032978
336,0,0.1847021718104022,996,93.88164493480441,13.60781216967226
336,100,0.21954014304141256,1020,98.82352941176471,26.850245075347683
336,101,0.21968219878468725,1021,99.11851126346718,27.126089098324236
336,106,0.22058388843181365,1021,99.11851126346718,28.246752813702113
336,120,0.22260441380538254,1021,99.11851126346718,31.507077482616456
336,140,0.22611750037279313,1023,99.70674486803519,36.77487214278838
336,160,0.23120668974221917,1024,100.0,43.49049457249653
336,180,0.2385027473250219,1023,99.70674486803519,50.63069511572809
336,20,0.18893808708556717,1008,96.03174603174604,14.53827126668483
336,200,0.24647728938215008,1023,99.70674486803519,57.47114338587647
336,40,0.19724650147917405,1020,98.82352941176471,16.505506130161656
336,60,0.2071293323857165,1019,98.92051030421982,19.222539339671393
336,80,0.21404739960590222,1018,98.62475442043221,22.61885157754925
336,94,0.2182770811213085,1018,98.62475442043221,25.617624008739945
336,99,0.21922308040101668,1020,98.82352941176471,26.67161195102718
337,0,0.20278131193501714,407,42.926829268292686,8.512688329510073
337,100,0.4403050717049084,915,82.01754385964912,14.034476232222037
337,101,0.4419517844066668,917,83.04347826086956,14.170619966592023
